SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Wrist_Acc_X,D_Wrist_Acc_Y,D_Wrist_Acc_Z,Activity
494215132,-0.025349,-0.066002,0.173988,0.007237,-0.017583,0.187226,1
494248466,0.041515,-0.084869,0.108098,-0.023349,0.001492,0.157141,1
494281800,0.087388,-0.064954,0.058648,-0.040222,0.016853,0.17178,1
494315134,0.028813,0.030575,0.150659,-0.034823,0.030665,0.195948,1
494348468,0.007702,-0.071722,0.059406,-0.063276,0.059951,0.226347,1
494381802,0.102311,-0.028825,0.197056,-0.131349,0.047564,0.197488,1
494415136,0.025529,-0.069671,0.095474,-0.19057,0.037627,0.152367,1
494448470,-0.092295,-0.102217,0.087026,-0.222145,0.026618,0.171308,1
494481804,-0.077979,-0.228567,0.034453,-0.219256,0.029407,0.194896,1
494515138,-0.004154,-0.256282,0.088965,-0.200691,0.062656,0.162984,1
494548472,-0.122563,0.027069,0.117559,-0.132183,0.031956,0.092885,1
494581806,-0.024212,0.161833,0.152925,-0.06033,0.068037,0.139837,1
494615140,0.150331,0.171117,0.172296,0.077004,0.034123,0.180283,1
494648474,0.062122,0.149366,0.192687,0.124634,0.037107,0.069962,1
494681808,0.175849,0.122485,0.149983,0.233061,0.031796,0.066238,1
494715142,0.084477,0.201309,0.114171,0.311461,0.067565,0.051933,1
494748476,-0.002314,0.173978,0.157254,0.398313,0.117311,0.101388,1
494781810,-0.131085,0.102095,0.108735,0.444437,0.154996,0.088175,1
494815144,-0.227464,0.115877,0.070461,0.474227,0.139401,0.129386,1
494848478,-0.240438,0.203667,0.192402,0.463685,0.12429,0.143841,1
494881812,-0.111947,0.105879,0.103261,0.44603,0.07287,0.195102,1
494915146,-0.029348,0.074136,0.107036,0.415174,-0.011616,0.223596,1
494948480,-0.040579,0.097709,0.112274,0.312447,-0.053204,0.224091,1
494981814,-0.092454,0.241635,0.220865,0.255114,-0.104005,0.244697,1
495015148,0.021098,0.073066,0.040881,0.193537,-0.074756,0.257394,1
495048482,0.096638,0.080685,0.108434,0.16233,-0.04634,0.252293,1
495081816,0.029271,0.183458,0.194882,0.128826,0.014761,0.216816,1
495115150,0.051603,0.085921,0.171459,0.109656,0.050502,0.14561,1
495148484,0.083098,0.048511,0.053644,0.093784,0.07226,0.115795,1
495181818,-0.053018,0.137943,0.149467,0.125923,0.056194,0.216373,1
495215152,-0.160766,0.094171,0.153823,0.167942,0.021662,0.208836,1
495248486,0.009936,0.054063,0.023229,0.198161,-0.059522,0.247082,1
495281820,0.008371,0.198296,0.160164,0.189746,-0.110813,0.286636,1
495315154,0.052633,-0.045484,0.159109,0.168893,-0.107013,0.253805,1
495348488,0.18444,-0.141803,0.029772,0.118951,-0.108478,0.224891,1
495381822,0.07947,0.152793,0.097816,0.08551,-0.076038,0.169756,1
495415156,-0.067074,0.153913,0.197214,0.057066,-0.02038,0.129694,1
495448490,0.013294,-0.06621,0.133674,0.014498,0.0304,0.087873,1
495481824,-0.001299,-0.175942,0.081524,0.005072,0.058842,0.059788,1
495515158,0.139394,-0.160087,0.112749,0.009998,0.091982,0.065529,1
495548492,-0.033059,-0.018829,0.107827,-0.022364,0.0804,0.108215,1
495581826,-0.024092,0.127733,0.108154,-0.029117,0.05525,0.139478,1
495615160,0.097732,0.140691,0.094609,-0.087368,-0.000351,0.187422,1
495648494,0.135168,-0.012577,0.153717,-0.137581,-0.073777,0.164373,1
495681828,0.13337,-0.191034,0.06085,-0.165559,-0.126214,0.160433,1
495715162,0.015094,-0.244434,0.020071,-0.185989,-0.139252,0.119372,1
495748496,-0.008869,-0.099913,0.079451,-0.182105,-0.121638,0.076228,1
495781830,-0.035602,0.03911,0.055511,-0.137134,-0.1872,0.095428,1
495815164,0.169886,0.141902,0.11915,-0.084011,-0.174486,0.061996,1
495848498,0.153495,0.1301,0.095289,-0.07365,-0.199428,0.108439,1
495881832,0.051644,0.068442,0.071169,-0.046695,-0.171198,0.102705,1
495915166,0.169433,-0.098937,0.068269,0.012532,-0.110361,0.096457,1
495948500,0.035858,-0.07496,0.178869,0.057368,-0.09662,0.145238,1
495981834,0.110027,-0.098942,0.070221,0.05788,-0.086879,0.202895,1
496015168,0.131399,-0.09145,0.088017,-0.043141,-0.069679,0.190452,1
496048502,0.110133,-0.108739,0.034808,-0.139316,-0.100134,0.18015,1
496081836,0.184872,-0.083245,0.135179,-0.257256,-0.139635,0.183574,1
496115170,0.171844,-0.1456,0.103719,-0.3713,-0.117957,0.202108,1
496148504,0.135504,-0.075945,0.099021,-0.432459,-0.079395,0.21472,1
496181838,0.126139,-0.108502,0.062403,-0.477956,-0.059764,0.192132,1
496215172,0.104086,-0.160532,0.108842,-0.482004,-0.0369,0.186623,1
496248506,0.124291,-0.097272,0.065748,-0.539798,0.045827,0.113979,1
496281840,0.209125,-0.133127,0.053418,-0.481091,0.049609,0.079597,1
496315174,0.207857,-0.130302,0.144876,-0.440443,0.052016,0.144302,1
496348508,0.156527,-0.137071,0.079364,-0.384863,0.011727,0.196346,1
496381842,0.074959,-0.141043,0.0517,-0.348369,-0.042551,0.189132,1
496415176,0.146901,-0.03163,0.084805,-0.304509,-0.131587,0.158621,1
496448510,0.200057,-0.035505,0.14836,-0.204238,-0.153814,0.14176,1
496481844,0.173767,-0.112876,0.076582,-0.156096,-0.172583,0.143226,1
496515178,0.146802,-0.050457,0.076684,-0.067436,-0.141869,0.167224,1
496548512,0.120639,-0.014467,0.112894,-0.066709,-0.143819,0.162374,1
496581846,0.108513,-0.028693,0.043047,-0.044587,-0.148269,0.14791,1
496615180,0.059475,0.001613,0.055264,-0.012498,-0.126643,0.106925,1
496648514,0.053583,0.068159,0.104671,-0.019773,-0.122273,0.095358,1
496681848,0.086071,0.073898,0.052492,-0.006606,-0.113142,0.075502,1
496715182,0.118942,0.044074,0.112803,0.026088,-0.103085,0.080329,1
496748516,0.096974,0.060078,0.114503,0.055504,-0.095466,0.083027,1
496781850,0.118276,0.0559,0.089995,0.082692,-0.087532,0.084342,1
496815184,0.113771,0.103678,0.104349,0.088937,-0.077952,0.073349,1
496848518,0.103689,0.059357,0.067558,0.150963,-0.117985,0.038324,1
496881852,0.09133,0.020886,0.124118,0.133418,-0.096248,0.148541,1
496915186,0.0143,-0.027313,0.068611,0.123312,-0.132182,0.228,1
496948520,0.035506,0.031058,0.04458,0.039042,-0.14554,0.174035,1
496981854,0.082719,0.042635,0.126686,0.023383,-0.184518,0.247343,1
497015188,0.092262,0.040659,0.108625,-0.044806,-0.151878,0.229289,1
497048522,0.108757,-0.007835,0.116847,-0.070147,-0.137331,0.251325,1
497081856,0.027462,-0.044726,0.098767,-0.133753,-0.10655,0.192225,1
497115190,0.051644,-0.081345,0.086346,-0.16301,-0.075625,0.166199,1
497148524,0.115069,-0.077472,0.047082,-0.173082,-0.054196,0.179127,1
497181858,0.024952,0.085647,0.157023,-0.165291,-0.023563,0.176591,1
497215192,0.012211,0.155229,0.102299,-0.105758,-0.059191,0.191525,1
497248526,0.057121,0.058999,0.094266,-0.031748,-0.063146,0.132079,1
497281860,-0.007685,0.067389,0.194818,0.066935,-0.078451,0.111599,1
497315194,-0.092471,0.010355,0.05511,0.147321,-0.086928,0.115078,1
497348528,-0.056962,0.090994,0.110035,0.209405,-0.081514,0.139085,1
497381862,-0.051122,-0.04524,0.129168,0.228899,-0.076778,0.152864,1
497415196,0.116125,0.037117,0.079741,0.240467,-0.055638,0.148608,1
497448530,0.009118,0.227183,0.123055,0.235988,-0.025369,0.153237,1
497481864,0.038348,0.037018,0.118502,0.209039,-0.05337,0.235186,1
497515198,0.125363,0.063634,0.127916,0.137669,-0.069781,0.182158,1
497548532,0.036638,0.165742,0.111938,0.087264,-0.080053,0.136279,1
497581866,0.016992,0.083668,0.181798,0.059113,-0.073019,0.183797,1
497615200,0.045391,-0.009573,0.112063,0.12064,-0.059837,0.162414,1
497648534,-0.046492,0.128269,0.127442,0.177919,-0.033635,0.123959,1
497681868,-0.116852,0.101588,0.106586,0.204785,-0.041362,0.161306,1
497715202,-0.044166,-0.086087,0.058399,0.204565,-0.00416,0.204071,1
497748536,-0.026442,0.030278,0.116802,0.190354,-0.009616,0.232404,1
497781870,-0.097589,0.024786,0.163909,0.172301,-0.036201,0.208519,1
497815204,-0.024572,-0.079348,0.099772,0.054937,-0.027726,0.207308,1
497848538,0.053683,-0.095323,0.080232,-0.00712,-0.043788,0.222946,1
497881872,0.008966,0.074529,0.173818,-0.084306,-0.047877,0.16457,1
497915206,0.012088,-0.000152,0.100174,-0.104482,-0.040151,0.22071,1
497948540,0.040636,-0.10578,0.082285,-0.1502,-0.000247,0.167395,1
497981874,0.015215,0.054507,0.145821,-0.168497,0.004534,0.152622,1
498015208,0.023628,0.08036,0.107551,-0.127104,0.001276,0.127281,1
498048542,0.02279,-0.020823,0.089057,-0.030742,-0.051517,0.101115,1
498081876,0.034259,0.008491,0.146748,-0.008235,-0.014881,0.187043,1
498115210,0.0466,-0.048392,0.088983,0.070939,-0.064562,0.190869,1
498148544,0.063616,0.068413,0.150022,0.099638,-0.065458,0.158211,1
498181878,-0.011864,0.093495,0.107835,0.097133,-0.07748,0.171107,1
498215212,-0.033641,-0.070747,0.164985,0.091349,-0.055946,0.150295,1
498248546,-0.018601,-0.038693,0.054236,0.081527,-0.001819,0.156461,1
498281880,-0.138888,0.012235,0.129354,0.017246,-0.004783,0.134466,1
498315214,-0.163852,-0.002975,0.130427,-0.021579,0.006454,0.159038,1
498348548,-0.044317,-0.047131,0.102435,-0.080332,-0.026939,0.162777,1
498381882,0.027472,-0.173978,0.069924,-0.132889,-0.031471,0.193696,1
498415216,0.017146,-0.132173,0.089889,-0.154134,0.013045,0.23225,1
498448550,0.018265,-0.135047,0.110102,-0.145492,-0.027181,0.359488,1
498481884,0.006037,-0.084695,0.10093,-0.081926,-0.242443,0.379817,1
498515218,-0.054507,-0.033261,0.103424,-0.537733,-0.297207,0.015675,1
498548552,-0.042347,-0.048107,0.083098,-0.277283,-0.169976,0.1143,1
498581886,0.048962,-0.008555,0.041445,-0.075046,-0.019648,0.137052,1
498615220,0.09474,0.049405,0.120345,-0.235574,0.028298,0.058094,1
498648554,0.064399,-0.067588,0.111527,-0.0749,0.065218,0.144734,1
498681888,0.117636,-0.078633,0.056664,-0.059917,0.07246,0.03074,1
498715222,0.058265,-0.00195,0.142915,0.029262,0.032797,0.125778,1
498748556,0.043214,-0.055633,0.061975,-0.023375,-0.056619,0.15164,1
498781890,0.047854,-0.08983,0.072621,-0.018801,-0.200924,0.142023,1
498815224,0.016932,-0.046071,0.083004,0.02985,-0.322616,0.207928,1
498848558,0.035073,-0.048887,0.079295,-0.100672,-0.096879,0.092957,1
498881892,0.129911,-0.090229,0.078779,-0.245744,-0.043966,0.160299,1
498915226,0.018378,-0.050723,0.106006,-0.12028,-0.055108,0.224581,1
498948560,0.003309,-0.037997,0.064807,-0.142355,-0.040758,0.239946,1
498981894,0.016835,-0.037199,0.103409,-0.328233,-0.114364,0.15146,1
499015228,0.060682,-0.049857,0.104888,-0.314582,-0.13854,0.202487,1
499048562,0.056707,-0.079038,0.111363,-0.438393,-0.175903,0.143305,1
499081896,0.047519,-0.130065,0.084465,-0.115362,-0.096654,0.203197,1
499115230,0.036993,-0.069839,0.132274,0.06188,-0.079654,0.276915,1
499148564,0.03119,-0.131727,0.091064,-0.098085,-0.079299,0.235054,1
499181898,0.067944,-0.101216,0.08723,-0.021639,-0.036247,0.116366,1
499215232,0.046986,-0.061623,0.116808,-0.146426,-0.116311,0.167052,1
499248566,0.033628,-0.105872,0.053089,-0.000797,-0.105761,0.230156,1
499281900,0.01348,-0.075774,0.084466,-0.226092,-0.050588,0.074743,1
499315234,-0.048358,-0.06869,0.076898,0.214081,-0.206976,0.293745,1
499348568,-0.036469,-0.047626,0.089041,0.480826,-0.003336,0.419498,1
499381902,-0.018983,-0.046396,0.043541,-0.392155,0.240565,-0.134212,1
499415236,0.049388,-0.031906,0.067477,-1.166252,-0.055408,-0.256233,1
499448570,-0.00465,0.021459,0.136327,-0.044111,-0.011846,0.203744,1
499481904,0.099379,0.005685,0.087042,-0.238997,-0.126252,0.151675,1
499515238,0.251869,0.024607,0.17061,0.006432,-0.064582,0.189346,1
499548572,0.426011,0.093071,0.162743,0.4559,0.03172,0.34409,1
499581906,0.304966,0.073571,0.123671,0.575505,-0.186719,0.37726,1
499615240,0.207914,-0.002556,0.145288,1.127216,-0.039615,0.433748,1
499648574,0.155503,0.008748,0.162562,1.178213,-0.529337,0.429932,1
499681908,0.015135,-0.032315,0.080327,1.092292,0.643349,0.409358,1
499715242,-0.169543,0.020952,0.123998,-0.439358,0.077827,0.061651,1
499748576,-0.31836,-0.04146,0.113951,-0.897334,-0.173803,0.017098,1
499781910,-0.249335,-0.032523,0.115432,0.025697,0.331379,0.202492,1
499815244,-0.17634,0.034991,0.07059,-0.463089,-0.196317,0.117675,1
499848578,-0.143691,0.02696,0.16031,0.007481,0.034583,0.013363,1
499881912,-0.129613,0.015971,0.106917,-0.199514,0.994194,-0.0261,1
499915246,-0.168579,-0.013429,0.052398,-0.858769,0.149776,-0.185995,1
499948580,-0.169682,0.034885,0.046998,-0.442647,-0.256738,-0.310675,1
499981914,-0.193158,0.182817,0.187724,-0.353939,0.545308,-0.285564,1
500015248,-0.353038,0.162116,0.073334,-0.775078,0.535426,-0.361047,1
500048582,-0.291867,0.001071,0.002349,-0.121893,0.034228,-0.161257,1
500081916,-0.164692,0.168232,0.090903,-0.394957,0.512856,-0.357516,1
500115250,-0.209669,0.090672,0.139984,-0.764327,0.400075,0.05398,1
500148584,-0.1472,0.018482,0.084914,-0.611057,-0.145167,0.175282,1
500181918,-0.060801,-0.103297,0.154029,-0.861041,-0.536323,0.221448,1
500215252,0.222314,-0.151056,0.101403,-0.79933,0.132556,-0.062953,1
500248586,0.30969,-0.078589,0.050462,-1.693088,0.393081,-0.091587,1
500281920,0.244965,-0.027075,0.101012,-1.10808,0.96106,-0.186635,1
500315254,0.155732,-0.003613,0.101167,-0.189605,0.723724,0.662056,1
500348588,0.070148,0.045437,0.064321,1.346391,0.057635,1.479848,1
500381922,0.074428,0.038368,0.101916,0.868178,-0.526738,0.763714,1
500415256,0.041899,-0.006545,0.153442,0.186583,-0.619529,0.096852,1
500448590,0.133671,-0.09384,0.108614,-0.041888,-0.800441,-0.01464,1
500481924,0.151077,-0.184317,0.055845,0.448504,-1.086399,0.449444,1
500515258,0.078393,-0.200025,0.079015,1.134864,-0.675199,1.104661,1
500548592,0.002909,-0.101569,0.065413,2.031239,-1.106514,1.400967,1
500581926,-0.016794,0.094751,0.074058,2.412386,-2.42216,1.695951,1
500615260,0.029805,0.250356,0.031494,2.169196,-1.817714,1.589818,1
500648594,0.157828,0.228002,0.013466,2.039775,-1.924915,1.659324,1
500681928,0.225948,0.182334,0.079271,1.833716,-1.123124,2.039498,1
500715262,0.340825,0.033773,0.114134,1.833892,-0.951365,2.556361,1
500748596,0.46248,-0.164005,0.178146,1.678252,-0.195672,3.296331,1
500781930,0.414377,-0.080761,0.15256,0.872803,0.465147,2.820201,1
500815264,0.372405,0.133943,0.120015,0.333925,0.176016,2.694214,1
500848598,0.293663,0.145065,0.106457,0.09969,0.706646,2.973731,1
500881932,0.329529,0.131556,0.01919,-0.456642,1.535007,2.627786,1
500915266,0.321074,0.09957,0.097356,-0.799351,1.743242,3.144165,1
500948600,0.245736,0.05982,0.064528,-0.724062,2.663496,4.365927,1
500981934,0.060058,0.062762,0.018847,-0.3815,1.859338,2.192387,1
501015268,-0.09197,0.131667,0.235701,-0.70343,1.362394,-0.045844,1
501048602,-0.03065,-0.010887,0.121623,-2.315785,1.363326,-1.661613,1
501081936,-0.119806,-0.014696,0.057874,-2.273921,-0.230653,-4.358912,1
501115270,-0.144419,-0.205882,0.082547,-1.764408,0.261614,-5.357454,1
501148604,-0.041043,-0.213036,0.156157,-1.369126,-0.713016,-6.072231,1
501181938,0.004656,-0.11929,0.120044,-1.516764,-0.741974,-4.565877,1
501215272,0.004405,0.004945,0.043997,-1.313955,0.334468,-2.529545,1
501248606,-0.109828,0.10805,0.046023,-0.505605,0.008217,-1.829989,1
501281940,-0.16323,0.146716,0.027357,-0.091051,0.022521,-0.734049,1
501315274,-0.086398,0.08605,0.094231,0.103171,0.037345,-1.061648,1
501348608,-0.108436,-0.053396,0.064394,0.549653,-0.446941,-1.787798,1
501381942,-0.156629,-0.257769,0.138867,-0.475047,-0.615525,-0.687558,1
501415276,-0.241646,-0.352506,0.062016,-0.556175,-0.317523,-0.130353,1
501448610,-0.324194,-0.272317,0.090711,0.085847,-0.459253,-0.792894,1
501481944,-0.302049,-0.100754,0.077273,0.111126,-0.454797,-0.978011,1
501515278,-0.214046,0.046412,0.036819,0.162665,-0.101627,-0.862112,1
501548612,-0.084085,0.035052,0.08085,-0.446697,-0.321315,-0.718458,1
501581946,0.052128,0.02048,0.108989,-0.336581,-0.941741,-1.419295,1
501615280,0.171856,-0.029764,0.147345,-0.31388,-0.476067,-0.682145,1
501648614,0.248786,-0.07538,0.118714,-0.487693,0.301556,0.233035,1
501681948,0.38968,-0.052652,0.137862,-0.043391,-0.099091,0.160815,1
501715282,0.29785,0.002213,0.282521,0.073242,-0.5343,-0.133301,1
501748616,-0.010179,0.180037,0.409498,-0.106873,-0.186703,-0.245804,1
501781950,0.090303,-0.085195,0.399424,-0.313822,0.215624,0.162463,1
501815284,0.400601,0.21146,0.401497,-0.100709,-0.354548,0.142471,1
501848618,0.301841,-0.119746,-1.122878,-0.216913,-0.493425,-0.035973,1
501881952,-0.070933,-0.271178,-0.060117,-0.236499,-0.219563,-0.116509,1
501915286,-0.519281,0.458655,0.049249,-0.256961,0.039343,0.205962,1
501948620,-0.500835,0.448429,-0.026473,-0.224271,0.142659,0.658922,1
501981954,0.111051,0.062497,0.098873,-0.163064,0.360429,0.765033,1
502015288,0.361867,-0.048883,0.084512,-0.141994,0.095144,0.739151,1
502048622,0.535702,-0.000389,0.042621,-0.058289,-0.380536,0.258756,1
502081956,0.575378,-0.049298,0.225584,0.421954,-0.175472,0.013577,1
502115290,0.422825,-0.093107,0.125804,0.286862,0.007817,-0.246326,1
502148624,0.171436,0.077687,0.068202,0.029086,-0.17895,-0.347664,1
502181958,-0.110473,0.082291,0.076439,0.181062,-0.315819,-0.569665,1
502215292,-0.277606,0.027772,0.005512,0.026116,-0.430367,-0.87819,1
502248626,-0.270546,0.055036,0.068143,-0.04397,-0.403368,-0.618176,1
502281960,-0.172105,-0.04817,0.094255,-0.089462,-0.536829,-0.495776,1
502315294,0.020281,-0.031463,0.051319,-0.071588,-0.448442,-0.322234,1
502348628,0.020459,-0.020236,0.088526,-0.352201,-0.222322,0.122597,1
502381962,0.140456,0.036928,0.109955,-0.261437,-0.323264,0.103401,1
502415296,0.063323,0.083941,0.168727,-0.183417,-0.118293,0.020061,1
502448630,-0.018435,0.055488,0.127061,-0.087048,-0.009771,-0.128192,1
502481964,0.130427,-0.07058,0.01019,-0.322832,-0.058631,0.119708,1
502515298,0.117352,0.029912,0.18509,-0.330714,-0.201891,0.077103,1
502548632,0.053717,-0.026669,0.159947,-0.167795,0.090246,0.130263,1
502581966,0.204805,-0.10213,0.033011,-0.165951,-0.163056,0.096187,1
502615300,0.170644,-0.02345,0.11248,-0.092115,-0.306731,-0.217965,1
502648634,0.055583,-0.028502,0.095633,-0.06613,-0.371638,-0.229151,1
502681968,0.04477,0.03703,0.115111,-0.223221,-0.135122,-0.122968,1
502715302,0.046645,0.025266,0.079098,-0.234735,-0.157083,-0.028603,1
502748636,0.081114,0.050038,0.037831,-0.2331,0.026063,0.214499,1
502781970,0.061561,0.039488,0.16134,-0.135783,-0.235076,0.019098,1
502815304,0.21951,-0.042053,0.090886,-0.18965,-0.242502,-0.02488,1
502848638,0.261846,-0.023486,0.096992,-0.116605,-0.234,-0.199838,1
502881972,0.313607,0.029499,0.07948,-0.11521,-0.000351,-0.023061,1
502915306,0.124386,0.053098,0.216009,-0.210348,-0.050574,-0.012074,1
502948640,0.149065,-0.035212,0.103552,-0.251903,-0.361685,-0.221007,1
502981974,0.015905,0.010346,0.03407,-0.349194,-0.435801,-0.149298,1
503015308,-0.16303,0.061691,0.185253,-0.27277,-0.336747,-0.216744,1
503048642,-0.170425,-0.08502,0.066324,-0.287433,-0.217896,0.037783,1
503081976,-0.156331,-0.016389,-0.017367,0.465995,0.293508,0.209627,1
503115310,-0.23954,-0.020038,0.096296,-0.038272,0.508704,0.706428,1
503148644,-0.098967,-0.072693,0.073783,-0.585593,0.446346,1.172271,1
503181978,-0.023532,-0.000975,0.125772,-0.429263,0.174983,0.683995,1
503215312,0.106882,-0.07041,0.133813,0.357403,-0.357212,-0.45596,1
503248646,0.159759,-0.054032,0.114802,0.171075,-0.348646,-0.605149,1
503281980,0.166585,-0.058017,0.109783,-0.468262,-0.217138,-0.241533,1
503315314,0.126018,-0.065107,0.095588,-0.263606,-0.438061,-0.2666,1
503348648,0.046764,-0.026638,0.128081,-0.120307,-0.4595,-0.417876,1
503381982,-0.068708,-0.031546,0.124318,-0.018053,-0.273229,-0.480864,1
503415316,-0.114322,-0.08959,0.083771,0.220338,-0.599338,-0.892399,1
503448650,-0.087838,-0.043077,0.038804,-0.285571,-0.292056,-0.143003,1
503481984,-0.135296,0.113506,0.10605,-0.134444,-0.221025,-0.044309,1
503515318,-0.215554,0.116963,0.104595,-0.472238,-0.106101,0.339452,1
503548652,-0.123812,-0.013586,0.070862,-0.125428,-0.081747,0.175101,1
503581986,-0.069109,-0.007783,0.082599,0.388386,-0.664373,-0.384003,1
503615320,-0.088975,0.0026,0.069001,-0.012058,-0.259319,-0.128592,1
503648654,-0.008515,-0.014528,0.088775,-0.209799,0.066972,-0.020593,1
503681988,0.033263,0.032651,0.139249,0.001204,-0.229228,-0.159329,1
503715322,0.082924,-0.013068,0.095955,-0.0497,-0.297218,-0.157251,1
503748656,0.15751,-0.045934,0.14183,0.025652,-0.426034,-0.238858,1
503781990,0.107014,-0.024402,0.135956,0.072542,-0.279337,-0.190768,1
503815324,0.140212,-0.032296,0.137528,0.443445,-0.29001,-0.323231,1
503848658,0.1336,-0.062743,0.101567,0.532628,-0.390816,-0.441758,1
503881992,0.020603,-0.061414,0.121212,0.361949,-0.381445,-0.274013,1
503915326,-0.083315,-0.055371,0.103803,-0.315016,-0.435258,0.011533,1
503948660,-0.109911,0.002154,0.07509,-0.64822,-0.034972,0.289055,1
503981994,-0.100926,0.000609,0.043769,-0.636139,-0.040992,0.314607,1
504015328,-0.053845,0.024064,0.085837,-0.610345,-0.931608,-0.21857,1
504048662,0.073238,0.037909,0.128667,-0.192301,-1.768942,-1.668605,1
504081996,0.144818,0.005893,0.10671,-0.688392,-0.640516,-1.554091,1
504115330,0.131534,-0.028865,0.094488,-0.831034,1.332203,0.627122,1
504148664,0.082397,-0.034022,0.072752,1.85895,-0.447034,-0.890989,1
504181998,0.065666,-0.013686,0.144755,-1.418048,2.640947,3.883781,1
504215332,0.023855,-0.010445,0.065825,-1.834614,1.393762,4.298355,1
504248666,-0.013488,0.020182,0.136258,-0.793914,-0.598927,1.203708,1
504282000,-0.006449,0.026596,0.096751,-0.558828,-0.385459,0.269156,1
504315334,-0.004161,-0.102022,0.072641,-0.105571,-0.121017,-0.226052,1
504348668,-0.033943,-0.115596,0.097155,0.396261,0.089406,-0.395598,1
504382002,0.007876,-0.059096,0.125656,0.701375,0.261296,-0.533734,1
504415336,0.011289,-0.097967,0.102724,0.989894,-0.263137,-1.306422,1
504448670,-0.011686,-0.062496,0.128092,0.953387,-0.615583,-1.730883,1
504482004,-0.036516,-0.077017,0.095943,0.756565,-0.748065,-1.709056,1
504515338,-0.097038,-0.077739,0.083391,0.232155,-0.632329,-1.408047,1
504548672,-0.172371,-0.020576,0.05311,-0.010116,-0.342905,-0.694258,1
504582006,-0.16832,0.04954,0.048176,-0.246059,0.070454,0.142682,1
504615340,-0.167534,-0.00119,0.052155,-0.395501,-0.272092,0.420823,1
504648674,-0.110207,0.010238,0.06722,-0.94486,-0.928317,0.163257,1
504682008,-0.123777,0.00181,0.068554,-0.504312,-0.552761,-0.06365,1
504715342,-0.066122,-0.072262,0.072488,0.248388,0.023291,-0.241955,1
504748676,0.018264,-0.051564,0.101801,0.181097,0.522293,0.174835,1
504782010,0.12878,-0.001345,0.114209,0.63044,0.635629,0.278403,1
504815344,0.192208,-0.008629,0.140229,0.644808,0.531701,0.149201,1
504848678,0.21221,-0.031204,0.116742,-0.10438,-0.555896,0.253414,1
504882012,0.198016,-0.005082,0.134633,-0.118387,-0.153585,0.134223,1
504915346,0.218578,-0.013342,0.133835,0.282986,0.219058,-0.054741,1
504948680,0.158749,-0.019855,0.084564,-0.000854,-0.105015,-0.087624,1
504982014,0.119106,-0.005819,0.080517,0.055445,-0.264427,0.01255,1
505015348,0.109814,0.056557,0.098032,0.27408,-0.421559,-0.388998,1
505048682,0.134999,0.018477,0.105231,0.094277,-0.011535,-0.107827,1
505082016,0.111414,-0.017118,0.106088,0.045785,0.155942,0.086827,1
505115350,0.064694,-0.065084,0.105182,0.098752,-0.483312,-0.050288,1
505148684,0.054929,-0.099069,0.105013,-0.631095,-0.086686,0.586592,1
505182018,0.078358,-0.060092,0.088078,-0.064957,0.400765,0.054522,1
505215352,0.060473,-0.02099,0.113642,0.099243,-0.522978,-0.516738,1
505248686,0.047959,-0.038304,0.075382,-0.209415,-0.513714,-0.253622,1
505282020,0.059798,-0.038924,0.128086,-0.317696,-0.231889,0.027721,1
505315354,0.075395,-0.072297,0.131719,0.077939,0.329863,0.224013,1
505348688,0.117607,-0.033254,0.135283,0.174822,-0.372471,-0.266778,1
505382022,0.111838,-0.052667,0.104178,-0.454388,-1.203696,-0.615594,1
505415356,0.037314,-0.121294,0.097678,-0.216958,-0.036849,-0.065093,1
505448690,-0.029586,-0.095555,0.078412,-0.222779,0.106525,-0.138729,1
505482024,-0.102026,-0.087558,0.075436,-0.298836,-0.622097,-0.510879,1
505515358,-0.14831,-0.029542,0.060372,-0.146041,0.02437,-0.315484,1
505548692,-0.142554,0.011354,0.046346,0.466384,0.75808,-0.115271,1
505582026,-0.053181,-0.037876,0.068814,0.281886,0.337235,0.438215,1
505615360,0.033491,-0.077092,0.125365,-0.34253,0.101187,1.038398,1
505648694,0.054985,-0.092181,0.126491,0.121198,-0.146437,0.462007,1
505682028,0.045376,-0.105054,0.111057,0.324721,-0.137053,-0.100028,1
505715362,0.041515,-0.037647,0.094868,-0.355713,0.322003,0.648556,1
505748696,0.003306,0.023882,0.093965,-0.033803,-0.233682,0.079865,1
505782030,0.009801,0.020366,0.09946,0.130466,-0.216519,-0.432998,1
505815364,0.0633,-0.027315,0.104705,0.017129,-0.239137,-0.565262,1
505848698,0.102975,-0.054789,0.118052,-0.289899,-0.571428,-0.273767,1
505882032,0.132116,-0.037382,0.09441,-0.169848,-0.360815,-0.682967,1
505915366,0.087364,-0.05379,0.12511,-0.073766,-0.573874,-0.653426,1
505948700,0.08248,0.024242,0.060461,-0.116826,-0.676955,-0.307268,1
505982034,0.032411,0.011566,0.080829,-0.551167,0.443666,0.606977,1
506015368,0.03533,-0.017082,0.124019,0.070083,-0.139136,0.129088,1
506048702,0.13087,-0.019191,0.118406,-0.091108,-0.186494,-0.180437,1
506082036,0.100798,-0.045608,0.105664,-0.083297,-0.362303,-0.124338,1
506115370,0.076667,-0.077942,0.08109,-0.157887,0.182847,-0.228224,1
506148704,0.031876,-0.066339,0.114045,-0.086248,-0.27246,-0.12954,1
506182038,0.038702,-0.015949,0.115753,0.07818,-0.270546,-0.241779,1
